Proyecto	Actividad	Estado	Municipio	Localidad	Nombre	Fecha de inicio	Fecha de conclusión	Tipo de actividad	Clase de Actividad	Estatus	Sede de la actividad	Tipo de sede	Recuento de Consecutivo	Cantidad Público participante	Mujeres	Hombres	Niñas	Niños	Mujeres jóvenes	Hombres jóvenes	Personas Adultas	Personas Adultas Mayores
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	06/06/2025	06/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	20	9	11	9	10	0	1	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	13/06/2025	13/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	2	39	17	22	17	19	0	3	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	23/06/2025	23/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	14	9	5	9	3	0	2	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	30/06/2025	30/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	16	7	9	7	7	0	2	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	08/09/2025	08/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	20	15	5	13	5	2	0	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	29/09/2025	29/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	19	14	5	12	5	2	0	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	06/10/2025	06/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	14	10	4	10	2	0	2	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	13/10/2025	13/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	10	6	4	5	4	1	0	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	20/10/2025	20/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	13	9	4	8	3	1	1	0	0
Convite cultural	Jornada ordinaria	Veracruz	Playa Vicente	Playa Vicente	Convite Cultural en el Telebachillerato “Playa Vicente” 2B, Playa Vicente, Veracruz	27/10/2025	27/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Telebachillerato “Playa Vicente” 2B	Escuela pública	1	6	2	4	2	3	0	1	0	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	08/03/2025	08/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	11	11	0	4	0	1	0	5	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	09/03/2025	09/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	15	10	5	6	3	0	0	5	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	15/03/2025	15/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	15	12	3	4	2	0	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	16/03/2025	16/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	17	11	6	4	5	0	0	7	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	22/03/2025	22/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	13	9	4	4	3	1	0	4	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	23/03/2025	23/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	13	8	5	2	4	0	0	6	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	29/03/2025	29/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	17	4	8	2	2	1	8	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	30/03/2025	30/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	18	12	6	4	5	0	0	8	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	05/04/2025	05/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	24	18	6	9	4	0	0	10	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	06/04/2025	06/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	12	8	4	2	3	0	0	6	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	12/04/2025	12/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	14	7	8	4	0	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	13/04/2025	13/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	25	16	9	6	5	0	0	13	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	26/04/2025	26/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	15	4	8	2	0	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	27/04/2025	27/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	3	3	0	1	0	0	0	2	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	04/05/2025	04/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	17	12	5	6	3	0	0	8	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	11/05/2025	11/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	20	15	5	6	3	1	0	10	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	17/05/2025	17/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	13	8	5	2	2	0	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	18/05/2025	18/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	20	13	7	7	4	0	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	24/05/2025	24/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	16	5	7	2	0	1	9	2
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	25/05/2025	25/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	11	7	4	3	3	0	0	5	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	07/06/2025	07/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	10	6	4	2	3	0	0	4	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	08/06/2025	08/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	17	13	4	8	3	0	0	6	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	14/06/2025	14/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	10	5	5	2	3	0	0	4	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	28/06/2025	28/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	24	15	9	6	6	1	0	11	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	05/07/2025	05/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	13	6	6	3	1	1	8	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	06/07/2025	06/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	23	16	7	8	3	1	1	10	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	12/07/2025	12/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	11	8	3	4	3	1	8	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	13/07/2025	13/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	25	16	9	7	4	2	1	11	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	23/07/2025	23/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	15	9	6	2	4	0	0	8	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	26/07/2025	26/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	12	7	5	4	1	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	02/08/2025	02/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	22	15	7	9	4	0	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	03/08/2025	03/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	16	5	11	2	0	0	8	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	09/08/2025	09/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	14	5	7	3	0	0	8	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	10/08/2025	10/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	22	15	7	7	5	1	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	16/08/2025	16/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	23	15	8	7	5	0	0	10	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	17/08/2025	17/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	15	6	7	4	1	0	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	24/08/2025	24/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	17	13	4	6	2	1	1	7	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	30/08/2025	30/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	13	6	5	4	0	0	9	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	31/08/2025	31/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	22	14	8	7	4	1	0	10	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	06/09/2025	06/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	12	9	4	2	1	4	9	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	07/09/2025	07/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	16	5	9	3	1	0	7	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	13/09/2025	13/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	30	19	11	7	8	3	0	11	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	04/10/2025	04/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	21	15	6	3	2	3	0	11	2
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	05/10/2025	05/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	20	14	6	5	4	3	0	8	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	18/10/2025	18/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	18	6	12	2	2	2	2	9	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	19/10/2025	19/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	19	14	5	7	1	0	2	9	0
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	21/10/2025	21/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	22	16	6	6	3	2	0	10	1
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	25/10/2025	25/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	27	16	11	6	1	3	3	12	2
Convite cultural	Jornada ordinaria	Veracruz	Xalapa	Xalapa-Enríquez	Convite Cultural en el Parque de la Lagunilla, Xalapa, Veracruz	01/11/2025	01/11/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Parque de la Lagunilla	Plaza, Parque o Jardín	1	40	22	18	8	8	0	2	22	0
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	12/03/2025	12/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	30	20	10	13	10	0	0	5	2
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	14/03/2025	14/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	20	14	6	10	6	0	0	3	1
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	19/03/2025	19/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	24	15	9	11	9	0	0	3	1
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	21/03/2025	21/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	20	14	6	11	6	0	0	3	0
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	26/03/2025	26/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	26	18	8	13	8	0	0	4	1
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	28/03/2025	28/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	25	17	8	12	8	0	0	3	2
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	02/04/2025	02/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	26	19	7	13	7	0	0	5	1
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	11/04/2025	11/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	26	18	8	14	8	0	0	4	0
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	02/05/2025	02/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	29	19	10	11	10	0	0	6	2
Convite cultural	Jornada ordinaria	Yucatán	Mérida	Mérida	Convite Cultural en el Comedor Zarigüeyas, Mérida, Yucatán	23/05/2025	23/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Comedor Zarigüeyas ( Asociación MUSUM)	Espacio comunitario	1	26	14	12	10	12	0	0	3	1
